Categoria|Distância (m)|RSSI (dBm) media|RSSI (dBm) minimo|RSSI (dBm) maximo
nao realistico|12221.0|-147.3752136568|-147.3752136568|-147.3752136568
nao realistico|12222.0|-147.3765497835|-147.3765497835|-147.3765497835
nao realistico|12223.0|-147.3778858009|-147.3778858009|-147.3778858009
nao realistico|12224.0|-147.379221709|-147.379221709|-147.379221709
nao realistico|12225.0|-147.3805575078|-147.3805575078|-147.3805575078
nao realistico|12226.0|-147.3818931973|-147.3818931973|-147.3818931973
nao realistico|12227.0|-147.3832287776|-147.3832287776|-147.3832287776
nao realistico|12228.0|-147.3845642487|-147.3845642487|-147.3845642487
nao realistico|12229.0|-147.3858996105|-147.3858996105|-147.3858996105
nao realistico|12230.0|-147.3872348632|-147.3872348632|-147.3872348632
nao realistico|12231.0|-147.3885700067|-147.3885700067|-147.3885700067
nao realistico|12232.0|-147.389905041|-147.389905041|-147.389905041
nao realistico|12233.0|-147.3912399662|-147.3912399662|-147.3912399662
nao realistico|12234.0|-147.3925747822|-147.3925747822|-147.3925747822
nao realistico|12235.0|-147.3939094892|-147.3939094892|-147.3939094892
nao realistico|12236.0|-147.3952440871|-147.3952440871|-147.3952440871
nao realistico|12237.0|-147.3965785759|-147.3965785759|-147.3965785759
nao realistico|12238.0|-147.3979129557|-147.3979129557|-147.3979129557
nao realistico|12239.0|-147.3992472264|-147.3992472264|-147.3992472264
nao realistico|12240.0|-147.4005813881|-147.4005813881|-147.4005813881
nao realistico|12241.0|-147.4019154408|-147.4019154408|-147.4019154408
nao realistico|12242.0|-147.4032493846|-147.4032493846|-147.4032493846
nao realistico|12243.0|-147.4045832194|-147.4045832194|-147.4045832194
nao realistico|12244.0|-147.4059169452|-147.4059169452|-147.4059169452
nao realistico|12245.0|-147.40725056210002|-147.40725056210002|-147.40725056210002
nao realistico|12246.0|-147.4085840701|-147.4085840701|-147.4085840701
nao realistico|12247.0|-147.4099174693|-147.4099174693|-147.4099174693
nao realistico|12248.0|-147.4112507595|-147.4112507595|-147.4112507595
nao realistico|12249.0|-147.4125839409|-147.4125839409|-147.4125839409
nao realistico|12250.0|-147.4139170135|-147.4139170135|-147.4139170135
nao realistico|12251.0|-147.4152499772|-147.4152499772|-147.4152499772
nao realistico|12252.0|-147.41658283219996|-147.41658283219996|-147.41658283219996
nao realistico|12253.0|-147.4179155783|-147.4179155783|-147.4179155783
nao realistico|12254.0|-147.4192482157|-147.4192482157|-147.4192482157
nao realistico|12255.0|-147.4205807444|-147.4205807444|-147.4205807444
nao realistico|12256.0|-147.4219131643|-147.4219131643|-147.4219131643
nao realistico|12257.0|-147.4232454755|-147.4232454755|-147.4232454755
nao realistico|12258.0|-147.4245776781|-147.4245776781|-147.4245776781
nao realistico|12259.0|-147.4259097719|-147.4259097719|-147.4259097719
nao realistico|12260.0|-147.4272417571|-147.4272417571|-147.4272417571
nao realistico|12261.0|-147.4285736336|-147.4285736336|-147.4285736336
nao realistico|12262.0|-147.4299054015|-147.4299054015|-147.4299054015
nao realistico|12263.0|-147.4312370609|-147.4312370609|-147.4312370609
nao realistico|12264.0|-147.4325686116|-147.4325686116|-147.4325686116
nao realistico|12265.0|-147.4339000538|-147.4339000538|-147.4339000538
nao realistico|12266.0|-147.4352313874|-147.4352313874|-147.4352313874
nao realistico|12267.0|-147.4365626124|-147.4365626124|-147.4365626124
nao realistico|12268.0|-147.437893729|-147.437893729|-147.437893729
nao realistico|12269.0|-147.4392247371|-147.4392247371|-147.4392247371
nao realistico|12270.0|-147.4405556366|-147.4405556366|-147.4405556366
nao realistico|12271.0|-147.4418864277|-147.4418864277|-147.4418864277
nao realistico|12272.0|-147.4432171104|-147.4432171104|-147.4432171104
nao realistico|12273.0|-147.4445476847|-147.4445476847|-147.4445476847
nao realistico|12274.0|-147.4458781505|-147.4458781505|-147.4458781505
nao realistico|12275.0|-147.4472085079|-147.4472085079|-147.4472085079
nao realistico|12276.0|-147.448538757|-147.448538757|-147.448538757
nao realistico|12277.0|-147.4498688977|-147.4498688977|-147.4498688977
nao realistico|12278.0|-147.4511989301|-147.4511989301|-147.4511989301
nao realistico|12279.0|-147.4525288541|-147.4525288541|-147.4525288541
nao realistico|12280.0|-147.4538586698|-147.4538586698|-147.4538586698
nao realistico|12281.0|-147.4551883773|-147.4551883773|-147.4551883773
nao realistico|12282.0|-147.4565179765|-147.4565179765|-147.4565179765
nao realistico|12283.0|-147.4578474674|-147.4578474674|-147.4578474674
nao realistico|12284.0|-147.4591768501|-147.4591768501|-147.4591768501
nao realistico|12285.0|-147.46050612459996|-147.46050612459996|-147.46050612459996
nao realistico|12286.0|-147.4618352909|-147.4618352909|-147.4618352909
nao realistico|12287.0|-147.463164349|-147.463164349|-147.463164349
nao realistico|12288.0|-147.4644932989|-147.4644932989|-147.4644932989
nao realistico|12289.0|-147.4658221407|-147.4658221407|-147.4658221407
nao realistico|12290.0|-147.4671508744|-147.4671508744|-147.4671508744
nao realistico|12291.0|-147.46847949989998|-147.46847949989998|-147.46847949989998
nao realistico|12292.0|-147.4698080174|-147.4698080174|-147.4698080174
nao realistico|12293.0|-147.4711364268|-147.4711364268|-147.4711364268
nao realistico|12294.0|-147.4724647281|-147.4724647281|-147.4724647281
nao realistico|12295.0|-147.47379292140002|-147.47379292140002|-147.47379292140002
nao realistico|12296.0|-147.4751210067|-147.4751210067|-147.4751210067
nao realistico|12297.0|-147.4764489839|-147.4764489839|-147.4764489839
nao realistico|12298.0|-147.4777768532|-147.4777768532|-147.4777768532
nao realistico|12299.0|-147.4791046145|-147.4791046145|-147.4791046145
nao realistico|12300.0|-147.4804322678|-147.4804322678|-147.4804322678
nao realistico|12301.0|-147.4817598132|-147.4817598132|-147.4817598132
nao realistico|12302.0|-147.4830872507|-147.4830872507|-147.4830872507
nao realistico|12303.0|-147.4844145803|-147.4844145803|-147.4844145803
nao realistico|12304.0|-147.4857418021|-147.4857418021|-147.4857418021
nao realistico|12305.0|-147.4870689159|-147.4870689159|-147.4870689159
nao realistico|12306.0|-147.4883959219|-147.4883959219|-147.4883959219
nao realistico|12307.0|-147.4897228201|-147.4897228201|-147.4897228201
nao realistico|12308.0|-147.4910496104|-147.4910496104|-147.4910496104
nao realistico|12309.0|-147.49237629299998|-147.49237629299998|-147.49237629299998
nao realistico|12310.0|-147.4937028678|-147.4937028678|-147.4937028678
nao realistico|12311.0|-147.4950293348|-147.4950293348|-147.4950293348
nao realistico|12312.0|-147.4963556941|-147.4963556941|-147.4963556941
nao realistico|12313.0|-147.4976819457|-147.4976819457|-147.4976819457
nao realistico|12314.0|-147.4990080895|-147.4990080895|-147.4990080895
nao realistico|12315.0|-147.5003341257|-147.5003341257|-147.5003341257
nao realistico|12316.0|-147.5016600542|-147.5016600542|-147.5016600542
nao realistico|12317.0|-147.502985875|-147.502985875|-147.502985875
nao realistico|12318.0|-147.5043115882|-147.5043115882|-147.5043115882
nao realistico|12319.0|-147.5056371938|-147.5056371938|-147.5056371938
nao realistico|12320.0|-147.5069626918|-147.5069626918|-147.5069626918
nao realistico|12321.0|-147.5082880822|-147.5082880822|-147.5082880822
nao realistico|12322.0|-147.509613365|-147.509613365|-147.509613365
nao realistico|12323.0|-147.51093854029997|-147.51093854029997|-147.51093854029997
nao realistico|12324.0|-147.5122636081|-147.5122636081|-147.5122636081
nao realistico|12325.0|-147.5135885683|-147.5135885683|-147.5135885683
nao realistico|12326.0|-147.514913421|-147.514913421|-147.514913421
nao realistico|12327.0|-147.5162381663|-147.5162381663|-147.5162381663
nao realistico|12328.0|-147.5175628041|-147.5175628041|-147.5175628041
nao realistico|12329.0|-147.5188873344|-147.5188873344|-147.5188873344
nao realistico|12330.0|-147.5202117573|-147.5202117573|-147.5202117573
nao realistico|12331.0|-147.5215360728|-147.5215360728|-147.5215360728
nao realistico|12332.0|-147.522860281|-147.522860281|-147.522860281
nao realistico|12333.0|-147.5241843817|-147.5241843817|-147.5241843817
nao realistico|12334.0|-147.5255083751|-147.5255083751|-147.5255083751
nao realistico|12335.0|-147.5268322611|-147.5268322611|-147.5268322611
nao realistico|12336.0|-147.5281560398|-147.5281560398|-147.5281560398
nao realistico|12337.0|-147.5294797113|-147.5294797113|-147.5294797113
nao realistico|12338.0|-147.5308032754|-147.5308032754|-147.5308032754
nao realistico|12339.0|-147.5321267322|-147.5321267322|-147.5321267322
nao realistico|12340.0|-147.5334500818|-147.5334500818|-147.5334500818
nao realistico|12341.0|-147.5347733242|-147.5347733242|-147.5347733242
nao realistico|12342.0|-147.5360964593|-147.5360964593|-147.5360964593
nao realistico|12343.0|-147.5374194873|-147.5374194873|-147.5374194873
nao realistico|12344.0|-147.538742408|-147.538742408|-147.538742408
nao realistico|12345.0|-147.5400652216|-147.5400652216|-147.5400652216
nao realistico|12346.0|-147.5413879281|-147.5413879281|-147.5413879281
nao realistico|12347.0|-147.54271052739998|-147.54271052739998|-147.54271052739998
nao realistico|12348.0|-147.5440330196|-147.5440330196|-147.5440330196
nao realistico|12349.0|-147.5453554047|-147.5453554047|-147.5453554047
nao realistico|12350.0|-147.5466776827|-147.5466776827|-147.5466776827
nao realistico|12351.0|-147.54799985359998|-147.54799985359998|-147.54799985359998
nao realistico|12352.0|-147.5493219175|-147.5493219175|-147.5493219175
nao realistico|12353.0|-147.5506438744|-147.5506438744|-147.5506438744
nao realistico|12354.0|-147.5519657243|-147.5519657243|-147.5519657243
nao realistico|12355.0|-147.5532874672|-147.5532874672|-147.5532874672
nao realistico|12356.0|-147.5546091031|-147.5546091031|-147.5546091031
nao realistico|12357.0|-147.555930632|-147.555930632|-147.555930632
nao realistico|12358.0|-147.557252054|-147.557252054|-147.557252054
nao realistico|12359.0|-147.5585733691|-147.5585733691|-147.5585733691
nao realistico|12360.0|-147.5598945773|-147.5598945773|-147.5598945773
nao realistico|12361.0|-147.5612156785|-147.5612156785|-147.5612156785
nao realistico|12362.0|-147.562536673|-147.562536673|-147.562536673
nao realistico|12363.0|-147.5638575605|-147.5638575605|-147.5638575605
nao realistico|12364.0|-147.5651783412|-147.5651783412|-147.5651783412
nao realistico|12365.0|-147.5664990151|-147.5664990151|-147.5664990151
nao realistico|12366.0|-147.5678195822|-147.5678195822|-147.5678195822
nao realistico|12367.0|-147.5691400425|-147.5691400425|-147.5691400425
nao realistico|12368.0|-147.5704603961|-147.5704603961|-147.5704603961
nao realistico|12369.0|-147.5717806428|-147.5717806428|-147.5717806428
nao realistico|12370.0|-147.5731007829|-147.5731007829|-147.5731007829
nao realistico|12371.0|-147.5744208162|-147.5744208162|-147.5744208162
nao realistico|12372.0|-147.5757407429|-147.5757407429|-147.5757407429
nao realistico|12373.0|-147.5770605628|-147.5770605628|-147.5770605628
nao realistico|12374.0|-147.57838027610003|-147.57838027610003|-147.57838027610003
nao realistico|12375.0|-147.5796998827|-147.5796998827|-147.5796998827
nao realistico|12376.0|-147.5810193828|-147.5810193828|-147.5810193828
nao realistico|12377.0|-147.58233877619998|-147.58233877619998|-147.58233877619998
nao realistico|12378.0|-147.583658063|-147.583658063|-147.583658063
nao realistico|12379.0|-147.58497724319997|-147.58497724319997|-147.58497724319997
nao realistico|12380.0|-147.5862963168|-147.5862963168|-147.5862963168
nao realistico|12381.0|-147.5876152839|-147.5876152839|-147.5876152839
nao realistico|12382.0|-147.5889341445|-147.5889341445|-147.5889341445
nao realistico|12383.0|-147.5902528986|-147.5902528986|-147.5902528986
nao realistico|12384.0|-147.5915715462|-147.5915715462|-147.5915715462
nao realistico|12385.0|-147.5928900873|-147.5928900873|-147.5928900873
nao realistico|12386.0|-147.594208522|-147.594208522|-147.594208522
nao realistico|12387.0|-147.5955268502|-147.5955268502|-147.5955268502
nao realistico|12388.0|-147.596845072|-147.596845072|-147.596845072
nao realistico|12389.0|-147.5981631873|-147.5981631873|-147.5981631873
nao realistico|12390.0|-147.5994811963|-147.5994811963|-147.5994811963
nao realistico|12391.0|-147.6007990989|-147.6007990989|-147.6007990989
nao realistico|12392.0|-147.6021168952|-147.6021168952|-147.6021168952
nao realistico|12393.0|-147.6034345851|-147.6034345851|-147.6034345851
nao realistico|12394.0|-147.6047521687|-147.6047521687|-147.6047521687
nao realistico|12395.0|-147.606069646|-147.606069646|-147.606069646
nao realistico|12396.0|-147.607387017|-147.607387017|-147.607387017
nao realistico|12397.0|-147.6087042818|-147.6087042818|-147.6087042818
nao realistico|12398.0|-147.6100214403|-147.6100214403|-147.6100214403
nao realistico|12399.0|-147.6113384925|-147.6113384925|-147.6113384925
nao realistico|12400.0|-147.6126554386|-147.6126554386|-147.6126554386
nao realistico|12401.0|-147.6139722784|-147.6139722784|-147.6139722784
nao realistico|12402.0|-147.61528901209996|-147.61528901209996|-147.61528901209996
nao realistico|12403.0|-147.6166056395|-147.6166056395|-147.6166056395
nao realistico|12404.0|-147.6179221609|-147.6179221609|-147.6179221609
nao realistico|12405.0|-147.6192385761|-147.6192385761|-147.6192385761
nao realistico|12406.0|-147.6205548852|-147.6205548852|-147.6205548852
nao realistico|12407.0|-147.6218710881|-147.6218710881|-147.6218710881
nao realistico|12408.0|-147.6231871851|-147.6231871851|-147.6231871851
nao realistico|12409.0|-147.6245031759|-147.6245031759|-147.6245031759
nao realistico|12410.0|-147.6258190607|-147.6258190607|-147.6258190607
nao realistico|12411.0|-147.6271348395|-147.6271348395|-147.6271348395
nao realistico|12412.0|-147.6284505122|-147.6284505122|-147.6284505122
nao realistico|12413.0|-147.629766079|-147.629766079|-147.629766079
nao realistico|12414.0|-147.6310815397|-147.6310815397|-147.6310815397
nao realistico|12415.0|-147.6323968946|-147.6323968946|-147.6323968946
nao realistico|12416.0|-147.6337121434|-147.6337121434|-147.6337121434
nao realistico|12417.0|-147.6350272864|-147.6350272864|-147.6350272864
nao realistico|12418.0|-147.6363423234|-147.6363423234|-147.6363423234
nao realistico|12419.0|-147.6376572546|-147.6376572546|-147.6376572546
nao realistico|12420.0|-147.6389720798|-147.6389720798|-147.6389720798
nao realistico|12421.0|-147.6402867992|-147.6402867992|-147.6402867992
nao realistico|12422.0|-147.6416014128|-147.6416014128|-147.6416014128
nao realistico|12423.0|-147.6429159205|-147.6429159205|-147.6429159205
nao realistico|12424.0|-147.6442303225|-147.6442303225|-147.6442303225
nao realistico|12425.0|-147.6455446186|-147.6455446186|-147.6455446186
nao realistico|12426.0|-147.646858809|-147.646858809|-147.646858809
nao realistico|12427.0|-147.6481728936|-147.6481728936|-147.6481728936
nao realistico|12428.0|-147.6494868724|-147.6494868724|-147.6494868724
nao realistico|12429.0|-147.6508007456|-147.6508007456|-147.6508007456
nao realistico|12430.0|-147.652114513|-147.652114513|-147.652114513
nao realistico|12431.0|-147.6534281748|-147.6534281748|-147.6534281748
nao realistico|12432.0|-147.6547417308|-147.6547417308|-147.6547417308
nao realistico|12433.0|-147.6560551813|-147.6560551813|-147.6560551813
nao realistico|12434.0|-147.6573685261|-147.6573685261|-147.6573685261
nao realistico|12435.0|-147.6586817652|-147.6586817652|-147.6586817652
nao realistico|12436.0|-147.6599948988|-147.6599948988|-147.6599948988
nao realistico|12437.0|-147.6613079268|-147.6613079268|-147.6613079268
nao realistico|12438.0|-147.6626208492|-147.6626208492|-147.6626208492
nao realistico|12439.0|-147.663933666|-147.663933666|-147.663933666
nao realistico|12440.0|-147.6652463773|-147.6652463773|-147.6652463773
nao realistico|12441.0|-147.6665589831|-147.6665589831|-147.6665589831
nao realistico|12442.0|-147.6678714834|-147.6678714834|-147.6678714834
nao realistico|12443.0|-147.6691838782|-147.6691838782|-147.6691838782
nao realistico|12444.0|-147.6704961675|-147.6704961675|-147.6704961675
nao realistico|12445.0|-147.6718083514|-147.6718083514|-147.6718083514
nao realistico|12446.0|-147.6731204299|-147.6731204299|-147.6731204299
nao realistico|12447.0|-147.6744324029|-147.6744324029|-147.6744324029
nao realistico|12448.0|-147.6757442706|-147.6757442706|-147.6757442706
nao realistico|12449.0|-147.6770560328|-147.6770560328|-147.6770560328
nao realistico|12450.0|-147.6783676897|-147.6783676897|-147.6783676897
nao realistico|12451.0|-147.6796792412|-147.6796792412|-147.6796792412
