Categoria|Distância(m)|PDR médio da aplicação(%)|PDR mínimo da aplicação(%)|PDR máximo da aplicação(%)|PDR médio da interface(%)|PDR mínimo da interface(%)|PDR máximo da interface(%)|RSSI médio(dBm)|RSSI mínimo(dBm)|RSSI máximo(dBm)|Atraso médio da aplicação(s)|Atraso mínimo da aplicação(s)|Atraso máximo da aplicação(s)|Atraso médio da interface(s)|Atraso mínimo da interface(s)|Atraso máximo da interface(s)
sem sombreamento e sem obstáculo|103.0|69.0|69.0|69.0|100.0|100.0|100.0|-94.1898842248755|-94.69246972199922|-93.68729872775178|3.358570479429909|3.358570479429909|3.358570479429909|0.08729634699989548|0.08729634699989548|0.08729634699989548
sem sombreamento e sem obstáculo|104.0|68.0|68.0|68.0|100.0|100.0|100.0|-95.10413867403827|-95.59944032337577|-94.60883702470076|3.4387215180000203|3.4387215180000203|3.4387215180000203|0.08729635000011461|0.08729635000011461|0.08729635000011461
sem sombreamento e sem obstáculo|105.0|69.0|69.0|69.0|100.0|100.0|100.0|-94.4028206478749|-94.90540614499683|-93.90023515075298|3.387658483569976|3.387658483569976|3.387658483569976|0.0872963529999243|0.0872963529999243|0.0872963529999243
sem sombreamento e sem obstáculo|106.0|69.0|69.0|69.0|100.0|100.0|100.0|-94.5078241515131|-95.0104096486375|-94.0052386543887|3.2639144863299587|3.2639144863299587|3.2639144863299587|0.08729635700001381|0.08729635700001381|0.08729635700001381
sem sombreamento e sem obstáculo|107.0|69.0|69.0|69.0|100.0|100.0|100.0|-94.6118744109306|-95.11445990805257|-94.10928891380863|3.3801704884000356|3.3801704884000356|3.3801704884000356|0.08729636000002822|0.08729636000002822|0.08729636000002822
sem sombreamento e sem obstáculo|108.0|68.0|68.0|68.0|100.0|100.0|100.0|-95.51622033433986|-96.01152198367984|-95.02091868499988|3.5139215268400585|3.5139215268400585|3.5139215268400585|0.08729636300011086|0.08729636300011086|0.08729636300011086
sem sombreamento e sem obstáculo|109.0|69.0|69.0|69.0|100.0|100.0|100.0|-94.81718217947909|-95.31976767660146|-94.31459668235672|3.2892584925401023|3.2892584925401023|3.2892584925401023|0.08729636600016248|0.08729636600016248|0.08729636600016248
sem sombreamento e sem obstáculo|110.0|69.0|69.0|69.0|100.0|100.0|100.0|-94.91847210715609|-95.42105760428049|-94.41588661003169|3.3455144953000127|3.3455144953000127|3.3455144953000127|0.08729636999993565|0.08729636999993565|0.08729636999993565
sem sombreamento e sem obstáculo|111.0|68.0|68.0|68.0|100.0|100.0|100.0|-95.8157015742184|-96.31100322355772|-95.32039992487907|3.4362895336400836|3.4362895336400836|3.4362895336400836|0.08729637300027258|0.08729637300027258|0.08729637300027258
sem sombreamento e sem obstáculo|112.0|69.0|69.0|69.0|100.0|100.0|100.0|-95.1184020262938|-95.62098752341757|-94.61581652917002|3.3746024994400794|3.3746024994400794|3.3746024994400794|0.08729637600017535|0.08729637600017535|0.08729637600017535
sem sombreamento e sem obstáculo|113.0|69.0|69.0|69.0|100.0|100.0|100.0|-95.2170720369405|-95.71965753406421|-94.71448653981678|3.3108585021999897|3.3108585021999897|3.3108585021999897|0.08729638000005398|0.08729638000005398|0.08729638000005398
sem sombreamento e sem obstáculo|114.0|69.0|69.0|69.0|100.0|100.0|100.0|-95.31489813987409|-95.81748363699849|-94.81231264274969|3.4271145042699938|3.4271145042699938|3.4271145042699938|0.08729638299985748|0.08729638299985748|0.08729638299985748
sem sombreamento e sem obstáculo|115.0|68.0|68.0|68.0|100.0|100.0|100.0|-96.20302639555614|-96.6983280448956|-95.70772474621667|3.511489542480122|3.511489542480122|3.511489542480122|0.08729638600026887|0.08729638600026887|0.08729638600026887
sem sombreamento e sem obstáculo|116.0|69.0|69.0|69.0|100.0|100.0|100.0|-95.5080746607818|-96.01066015790491|-95.0054891636587|3.2162025090999666|3.2162025090999666|3.2162025090999666|0.0872963899997505|0.0872963899997505|0.0872963899997505
sem sombreamento e sem obstáculo|117.0|69.0|69.0|69.0|100.0|100.0|100.0|-95.6034522473403|-96.10603774446206|-95.10086675021854|3.3324585111699707|3.3324585111699707|3.3324585111699707|0.08729639299997581|0.08729639299997581|0.08729639299997581
sem sombreamento e sem obstáculo|118.0|69.0|69.0|69.0|100.0|100.0|100.0|-95.6980402847951|-96.2006257819195|-95.1954547876707|3.50871451324012|3.50871451324012|3.50871451324012|0.08729639600020112|0.08729639600020112|0.08729639600020112
sem sombreamento e sem obstáculo|119.0|68.0|68.0|68.0|100.0|100.0|100.0|-96.57747689425281|-97.07277854359334|-96.08217524491228|3.3466895519998796|3.3466895519998796|3.3466895519998796|0.08729639999985332|0.08729639999985332|0.08729639999985332
sem sombreamento e sem obstáculo|120.0|69.0|69.0|69.0|100.0|100.0|100.0|-95.88489853441489|-96.38748403153681|-95.38231303729296|3.2978025180699477|3.2978025180699477|3.2978025180699477|0.08729640299988324|0.08729640299988324|0.08729640299988324
sem sombreamento e sem obstáculo|121.0|69.0|69.0|69.0|100.0|100.0|100.0|-95.9771934088014|-96.47977890592634|-95.47460791167646|3.414058520139952|3.414058520139952|3.414058520139952|0.08729640600010855|0.08729640600010855|0.08729640600010855
sem sombreamento e sem obstáculo|122.0|68.0|68.0|68.0|100.0|100.0|100.0|-96.85036042358853|-97.3456620729264|-96.35505877425065|3.449057558799977|3.449057558799977|3.449057558799977|0.08729641000001506|0.08729641000001506|0.08729641000001506
sem sombreamento e sem obstáculo|123.0|69.0|69.0|69.0|100.0|100.0|100.0|-96.1595741616468|-96.66215965877058|-95.65698866452303|3.2631465249700704|3.2631465249700704|3.2631465249700704|0.08729641300000156|0.08729641300000156|0.08729641300000156
sem sombreamento e sem obstáculo|124.0|69.0|69.0|69.0|100.0|100.0|100.0|-96.2496830182787|-96.75226851540218|-95.74709752115523|3.379402527039929|3.379402527039929|3.379402527039929|0.08729641599980507|0.08729641599980507|0.08729641599980507
sem sombreamento e sem obstáculo|125.0|69.0|69.0|69.0|100.0|100.0|100.0|-96.3390857421609|-96.8416712392851|-95.8365002450367|3.495658529110078|3.495658529110078|3.495658529110078|0.08729641900003036|0.08729641900003036|0.08729641900003036
sem sombreamento e sem obstáculo|126.0|68.0|68.0|68.0|100.0|100.0|100.0|-97.20420197105334|-97.69950362039164|-96.70890032171503|3.2842575676400156|3.2842575676400156|3.2842575676400156|0.08729642300001134|0.08729642300001134|0.08729642300001134
sem sombreamento e sem obstáculo|127.0|69.0|69.0|69.0|100.0|100.0|100.0|-96.51581592006181|-97.01840141718559|-96.01323042293804|3.2847465339399053|3.2847465339399053|3.2847465339399053|0.08729642599992339|0.08729642599992339|0.08729642599992339
sem sombreamento e sem obstáculo|128.0|69.0|69.0|69.0|100.0|100.0|100.0|-96.6031643340334|-97.10574983115698|-96.1005788369098|3.461002536010055|3.461002536010055|3.461002536010055|0.0872964290001487|0.0872964290001487|0.0872964290001487
sem sombreamento e sem obstáculo|129.0|69.0|69.0|69.0|100.0|100.0|100.0|-96.6898485492969|-97.1924340464211|-96.1872630521727|3.3972585387699654|3.3972585387699654|3.3972585387699654|0.0872964330000273|0.0872964330000273|0.0872964330000273
sem sombreamento e sem obstáculo|130.0|68.0|68.0|68.0|100.0|100.0|100.0|-97.54724255294386|-98.04254420228384|-97.05194090360388|3.299457576479908|3.299457576479908|3.299457576479908|0.0872964359997936|0.0872964359997936|0.0872964359997936
sem sombreamento e sem obstáculo|131.0|69.0|69.0|69.0|100.0|100.0|100.0|-96.8612637944411|-97.3638492915655|-96.3586782973167|3.3663465429100325|3.3663465429100325|3.3663465429100325|0.08729643900005613|0.08729643900005613|0.08729643900005613
sem sombreamento e sem obstáculo|132.0|69.0|69.0|69.0|100.0|100.0|100.0|-96.94601399270809|-97.44859948983249|-96.44342849558369|3.482602545670088|3.482602545670088|3.482602545670088|0.08729644300014563|0.08729644300014563|0.08729644300014563
sem sombreamento e sem obstáculo|133.0|69.0|69.0|69.0|100.0|100.0|100.0|-97.0301383412388|-97.53272383836257|-96.52755284411502|3.2388585477399463|3.2388585477399463|3.2388585477399463|0.08729644599994915|0.08729644599994915|0.08729644599994915
sem sombreamento e sem obstáculo|134.0|68.0|68.0|68.0|100.0|100.0|100.0|-97.8801148140624|-98.37541646340172|-97.38481316472307|3.3746575853199463|3.3746575853199463|3.3746575853199463|0.08729644899978987|0.08729644899978987|0.08729644899978987
sem sombreamento e sem obstáculo|135.0|69.0|69.0|69.0|100.0|100.0|100.0|-97.19654559244431|-97.6991310895662|-96.69396009532242|3.447946552570065|3.447946552570065|3.447946552570065|0.08729645300005306|0.08729645300005306|0.08729645300005306
sem sombreamento e sem obstáculo|136.0|69.0|69.0|69.0|100.0|100.0|100.0|-97.27884606805979|-97.78143156518357|-96.77626057093602|3.384202554639923|3.384202554639923|3.384202554639923|0.08729645600006747|0.08729645600006747|0.08729645600006747
sem sombreamento e sem obstáculo|137.0|68.0|68.0|68.0|100.0|100.0|100.0|-98.1234463453176|-98.61874799465697|-97.62814469597824|3.297025592120044|3.297025592120044|3.297025592120044|0.08729645899995161|0.08729645899995161|0.08729645899995161
sem sombreamento e sem obstáculo|138.0|69.0|69.0|69.0|100.0|100.0|100.0|-97.4416832706986|-97.94426876782126|-96.93909777357595|3.4132905594700422|3.4132905594700422|3.4132905594700422|0.08729646300017138|0.08729646300017138|0.08729646300017138
sem sombreamento e sem obstáculo|139.0|69.0|69.0|69.0|100.0|100.0|100.0|-97.5222364871188|-98.02482198424252|-97.01965098999509|3.4695465615399006|3.4695465615399006|3.4695465615399006|0.087296465999764|0.087296465999764|0.087296465999764
sem sombreamento e sem obstáculo|140.0|69.0|69.0|69.0|100.0|100.0|100.0|-97.6022234893458|-98.10480898646958|-97.09963799222203|3.28580256361005|3.28580256361005|3.28580256361005|0.0872964690002002|0.0872964690002002|0.0872964690002002
sem sombreamento e sem obstáculo|141.0|68.0|68.0|68.0|100.0|100.0|100.0|-98.43988902922334|-98.93519067856302|-97.94458737988366|3.372225601639948|3.372225601639948|3.372225601639948|0.08729647299975006|0.08729647299975006|0.08729647299975006
sem sombreamento e sem obstáculo|142.0|69.0|69.0|69.0|100.0|100.0|100.0|-97.7605299949751|-98.2631154920995|-97.2579444978507|3.4348905684400233|3.4348905684400233|3.4348905684400233|0.08729647600009321|0.08729647600009321|0.08729647600009321
sem sombreamento e sem obstáculo|143.0|69.0|69.0|69.0|100.0|100.0|100.0|-97.8388646758796|-98.34145017300226|-97.33627917875695|3.311146570510027|3.311146570510027|3.311146570510027|0.08729647899989673|0.08729647899989673|0.08729647899989673
sem sombreamento e sem obstáculo|144.0|69.0|69.0|69.0|100.0|100.0|100.0|-97.9166635059213|-98.41924900304306|-97.41407800879955|3.3674025732700827|3.3674025732700827|3.3674025732700827|0.08729648300019714|0.08729648300019714|0.08729648300019714
sem sombreamento e sem obstáculo|145.0|68.0|68.0|68.0|100.0|100.0|100.0|-98.74764480384786|-99.24294645318784|-98.25234315450788|3.447425610479986|3.447425610479986|3.447425610479986|0.08729648599996033|0.08729648599996033|0.08729648599996033
sem sombreamento e sem obstáculo|146.0|69.0|69.0|69.0|100.0|100.0|100.0|-98.0706823218438|-98.57326781896758|-97.56809682472003|3.3964905774100043|3.3964905774100043|3.3964905774100043|0.08729648900001505|0.08729648900001505|0.08729648900001505
sem sombreamento e sem obstáculo|147.0|69.0|69.0|69.0|100.0|100.0|100.0|-98.1469163075118|-98.64950180463558|-97.64433081038803|3.272746579480008|3.272746579480008|3.272746579480008|0.08729649200002947|0.08729649200002947|0.08729649200002947
sem sombreamento e sem obstáculo|148.0|69.0|69.0|69.0|100.0|100.0|100.0|-98.22264244921689|-98.72522794634077|-97.72005695209302|3.3890025822399186|3.3890025822399186|3.3890025822399186|0.08729649599990807|0.08729649599990807|0.08729649599990807
sem sombreamento e sem obstáculo|149.0|68.0|68.0|68.0|100.0|100.0|100.0|-99.0471736782296|-99.54247532756897|-98.55187202889023|3.5226256193200243|3.5226256193200243|3.5226256193200243|0.0872964990001706|0.0872964990001706|0.0872964990001706
sem sombreamento e sem obstáculo|150.0|69.0|69.0|69.0|100.0|100.0|100.0|-98.37259771893109|-98.87518321605549|-97.87001222180669|3.238090586379985|3.238090586379985|3.238090586379985|0.0872965019999369|0.0872965019999369|0.0872965019999369
sem sombreamento e sem obstáculo|151.0|69.0|69.0|69.0|100.0|100.0|100.0|-98.4468397866758|-98.9494252837989|-97.94425428955269|3.3543465891398956|3.3543465891398956|3.3543465891398956|0.0872965059998155|0.0872965059998155|0.0872965059998155
sem sombreamento e sem obstáculo|152.0|68.0|68.0|68.0|100.0|100.0|100.0|-99.26667815879014|-99.76197980812933|-98.77137650945096|3.4449936261199765|3.4449936261199765|3.4449936261199765|0.08729650899990435|0.08729650899990435|0.08729650899990435
sem sombreamento e sem obstáculo|153.0|69.0|69.0|69.0|100.0|100.0|100.0|-98.5938842130888|-99.09646971021257|-98.09129871596502|3.3234345932799623|3.3234345932799623|3.3234345932799623|0.08729651200005521|0.08729651200005521|0.08729651200005521
sem sombreamento e sem obstáculo|154.0|69.0|69.0|69.0|100.0|100.0|100.0|-98.6666987850354|-99.16928428216035|-98.16411328791044|3.3196905960400183|3.3196905960400183|3.3196905960400183|0.08729651599993384|0.08729651599993384|0.08729651599993384
sem sombreamento e sem obstáculo|155.0|69.0|69.0|69.0|100.0|100.0|100.0|-98.7390495470688|-99.24163504419258|-98.23646404994503|3.435946598110022|3.435946598110022|3.435946598110022|0.08729651899994824|0.08729651899994824|0.08729651899994824
sem sombreamento e sem obstáculo|156.0|68.0|68.0|68.0|100.0|100.0|100.0|-99.55281272419812|-100.0481143735373|-99.05751107485894|3.460193634959869|3.460193634959869|3.460193634959869|0.08729652199990061|0.08729652199990061|0.08729652199990061
sem sombreamento e sem obstáculo|157.0|69.0|69.0|69.0|100.0|100.0|100.0|-98.88238282894949|-99.3849683260732|-98.37979733182577|3.225034602939995|3.225034602939995|3.225034602939995|0.08729652600005215|0.08729652600005215|0.08729652600005215
sem sombreamento e sem obstáculo|158.0|69.0|69.0|69.0|100.0|100.0|100.0|-98.9533766750134|-99.45596217213699|-98.45079117788981|3.3412906050099993|3.3412906050099993|3.3412906050099993|0.08729652900006656|0.08729652900006656|0.08729652900006656
sem sombreamento e sem obstáculo|159.0|69.0|69.0|69.0|100.0|100.0|100.0|-99.02392936872401|-99.52651486584669|-98.52134387160133|3.517546607080003|3.517546607080003|3.517546607080003|0.08729653199987007|0.08729653199987007|0.08729653199987007
sem sombreamento e sem obstáculo|160.0|68.0|68.0|68.0|100.0|100.0|100.0|-99.83181376177814|-100.32711541111732|-99.33651211243895|3.295393644479918|3.295393644479918|3.295393644479918|0.08729653599991304|0.08729653599991304|0.08729653599991304
sem sombreamento e sem obstáculo|161.0|69.0|69.0|69.0|100.0|100.0|100.0|-99.1637328291438|-99.66631832626757|-98.66114733202002|3.3066346119099763|3.3066346119099763|3.3066346119099763|0.08729653899997399|0.08729653899997399|0.08729653899997399
sem sombreamento e sem obstáculo|162.0|69.0|69.0|69.0|100.0|100.0|100.0|-99.2329941181368|-99.73557961526058|-98.73040862101303|3.42289061397998|3.42289061397998|3.42289061397998|0.08729654199998839|0.08729654199998839|0.08729654199998839
sem sombreamento e sem obstáculo|163.0|68.0|68.0|68.0|100.0|100.0|100.0|-100.03659131403639|-100.53189296337366|-99.54128966469911|3.457761651280016|3.457761651280016|3.457761651280016|0.08729654599986082|0.08729654599986082|0.08729654599986082
sem sombreamento e sem obstáculo|164.0|69.0|69.0|69.0|100.0|100.0|100.0|-99.37026141528109|-99.87284691240549|-98.86767591815669|3.2719786188100994|3.2719786188100994|3.2719786188100994|0.08729654900009232|0.08729654900009232|0.08729654900009232
sem sombreamento e sem obstáculo|165.0|69.0|69.0|69.0|100.0|100.0|100.0|-99.9960871142466|-100.44481868687133|-99.54735554162188|3.3882346208799574|3.3882346208799574|3.3882346208799574|0.08729655200010672|0.08729655200010672|0.08729655200010672
sem sombreamento e sem obstáculo|166.0|69.0|69.0|69.0|100.0|100.0|100.0|-100.0636978082856|-100.51242938091032|-99.61496623566087|3.5044906236400135|3.5044906236400135|3.5044906236400135|0.08729655599998533|0.08729655599998533|0.08729655599998533
sem sombreamento e sem obstáculo|167.0|68.0|68.0|68.0|100.0|100.0|100.0|-100.8536484514884|-101.29587666798722|-100.41142023498958|3.2929616601199085|3.2929616601199085|3.2929616601199085|0.08729655900007106|0.08729655900007106|0.08729655900007106
sem sombreamento e sem obstáculo|168.0|69.0|69.0|69.0|100.0|100.0|100.0|-100.1977223365638|-100.64645390918639|-99.74899076394121|3.2935786277799344|3.2935786277799344|3.2935786277799344|0.08729656199980325|0.08729656199980325|0.08729656199980325
sem sombreamento e sem obstáculo|169.0|69.0|69.0|69.0|100.0|100.0|100.0|-100.26414545873891|-100.71287703136062|-99.8154138861172|3.46983463053999|3.46983463053999|3.46983463053999|0.08729656599989276|0.08729656599989276|0.08729656599989276
sem sombreamento e sem obstáculo|170.0|69.0|69.0|69.0|100.0|100.0|100.0|-100.3301818782202|-100.77891345084406|-99.88145030559635|3.4060906326098483|3.4060906326098483|3.4060906326098483|0.08729656899969626|0.08729656899969626|0.08729656899969626
sem sombreamento e sem obstáculo|171.0|68.0|68.0|68.0|100.0|100.0|100.0|-101.11473696858546|-101.55696518508547|-100.67250875208545|3.3081616689599467|3.3081616689599467|3.3081616689599467|0.08729657200006734|0.08729657200006734|0.08729657200006734
sem sombreamento e sem obstáculo|172.0|69.0|69.0|69.0|100.0|100.0|100.0|-100.4611123199409|-100.9098438925654|-100.01238074731639|3.375178637439967|3.375178637439967|3.375178637439967|0.08729657599980019|0.08729657599980019|0.08729657599980019
sem sombreamento e sem obstáculo|173.0|69.0|69.0|69.0|100.0|100.0|100.0|-100.5260150099373|-100.97474658256004|-100.07728343731455|3.491434639509971|3.491434639509971|3.491434639509971|0.08729657900002549|0.08729657900002549|0.08729657900002549
sem sombreamento e sem obstáculo|174.0|69.0|69.0|69.0|100.0|100.0|100.0|-100.5905483361349|-101.03927990875661|-100.14181676351319|3.247690641579975|3.247690641579975|3.247690641579975|0.0872965820000399|0.0872965820000399|0.0872965820000399
sem sombreamento e sem obstáculo|175.0|68.0|68.0|68.0|100.0|100.0|100.0|-101.36986548915893|-101.81209370565763|-100.92763727266022|3.383361678479996|3.383361678479996|3.383361678479996|0.08729658600007978|0.08729658600007978|0.08729658600007978
sem sombreamento e sem obstáculo|176.0|69.0|69.0|69.0|100.0|100.0|100.0|-100.7185234426989|-101.16725501532339|-100.2697918700744|3.456778646410094|3.456778646410094|3.456778646410094|0.08729658900014381|0.08729658900014381|0.08729658900014381
sem sombreamento e sem obstáculo|177.0|69.0|69.0|69.0|100.0|100.0|100.0|-100.78197332430241|-101.23070489692412|-100.3332417516807|3.333034648479952|3.333034648479952|3.333034648479952|0.08729659199994733|0.08729659199994733|0.08729659199994733
sem sombreamento e sem obstáculo|178.0|68.0|68.0|68.0|100.0|100.0|100.0|-101.55746033677774|-101.99968855327583|-101.11523212027964|3.3057296852799483|3.3057296852799483|3.3057296852799483|0.08729659599981353|0.08729659599981353|0.08729659599981353
sem sombreamento e sem obstáculo|179.0|69.0|69.0|69.0|100.0|100.0|100.0|-100.9078174983717|-101.3565490709955|-100.4590859257479|3.422122653310071|3.422122653310071|3.422122653310071|0.08729659900005124|0.08729659900005124|0.08729659900005124
sem sombreamento e sem obstáculo|180.0|69.0|69.0|69.0|100.0|100.0|100.0|-100.9702194989632|-101.41895107158706|-100.52148792633935|3.418378655379929|3.418378655379929|3.418378655379929|0.08729660199985476|0.08729660199985476|0.08729660199985476
sem sombreamento e sem obstáculo|181.0|69.0|69.0|69.0|100.0|100.0|100.0|-101.0322798097653|-101.48101138238805|-100.58354823714255|3.294634658139985|3.294634658139985|3.294634658139985|0.08729660599994427|0.08729660599994427|0.08729660599994427
sem sombreamento e sem obstáculo|182.0|68.0|68.0|68.0|100.0|100.0|100.0|-101.80278470824679|-102.2450129247463|-101.36055649174727|3.3809296941199865|3.3809296941199865|3.3809296941199865|0.0872966090000238|0.0872966090000238|0.0872966090000238
